44,29,40,45,34,40,35,25,25,45,40,29,39,24,45,50,39,40,30,34,49,35,35,49,34,29,25,30,35,25,40,29,39,30,40,44,40,35,44,29,39,39,39,29,34,34,39,45,39,30,49,44,15,49,54,44,40,45,30,25,29,44,39,39,45,35,30,24,39,49,40,35,34,39,20,29,49,44,15,35,44,29,49,49,35,40,35,44,45,44,40,24,45,15,40,50,40,35,49,30,15,45,39,20,39,45,45,39,44,45,55,30,35,39,50,44,35,10,40,20,45,15,45,39,25,144,45,40,25,45,54,40,49,44,35,30,35,24,55,39,39,35,30,45,25,30,40,39,40,49,40,39,35,54,49,44,34,25,35,10,35,35,29,64,15,49,45,45,40,34,44,24,40,49,20,44,1e+08,44,45,25,19,22,45,23,32,42,28,33,34,36,32,41,40,32,40,33,32,21,29,24,7,8,39,27,36,36,19,31,43,40,28,33,43,45,21,43,23,24,35,48,43,40,45,43,42,36,41,27,48,45,39,41,26,23,37,42,25,40,39,42,39,27,36,29,39,39,42,44,39,37,27,32,47,23,34,36,30,37,34,22,34,43,41,46,19,37,23,36,32,39,36,40,38,40,42,46,42,35,41,41,33,43,33,23,24,40,43,36,31,37,26,28,15,35,45,37,37,30,17,25,21,23,21,33,36,32,26,7,39,30,27,24,43,39,36,22,17,34,31,37,36,39,35,31,35,29,23,36,40,34,15,30,44,41,39,18,37,35,34,45,41,33,42,38,40,35,43,23,38,49,41,34,38,45,40,35,37,40,37,37
39,20,45,24,39,49,14,14,24,49,19,54,29,24,34,45,39,60,20,25,59,54,49,49,29,30,14,20,39,20,40,20,44,44,34,34,49,39,29,14,29,30,34,30,39,54,39,24,54,20,59,60,20,45,44,39,45,60,44,20,29,29,24,54,40,10,44,30,44,54,45,30,39,39,29,15,49,54,19,35,39,40,59,45,49,29,54,60,50,49,50,19,50,25,54,50,50,50,45,50,20,50,59,29,25,25,45,25,59,20,55,25,54,24,59,59,39,35,50,10,60,20,50,25,30,44,50,20,25,50,45,64,35,59,59,49,45,20,55,45,55,50,25,55,15,20,35,59,60,59,64,60,65,45,45,55,55,15,39,35,39,45,29,50,20,45,25,45,35,44,45,19,50,64,25,44,44,1e+08,50,35,14,11,47,10,41,40,28,32,44,30,29,47,53,44,55,45,29,18,27,18,3,3,52,42,33,41,15,25,47,53,15,49,48,50,26,42,15,28,51,46,53,43,51,56,42,45,39,26,52,52,47,40,27,22,49,38,25,37,50,51,48,25,33,42,56,49,40,45,43,36,25,29,45,18,39,33,30,46,30,11,36,42,47,49,13,54,14,28,43,40,54,49,19,43,51,45,47,50,43,53,37,48,53,31,28,37,53,39,44,48,27,15,15,57,52,41,45,18,27,21,18,18,18,32,33,41,33,3,48,44,42,23,47,52,29,11,22,39,18,51,30,49,42,25,54,25,18,32,52,39,15,51,42,39,55,25,47,49,40,52,43,53,51,57,33,57,26,15,52,49,42,50,19,50,46,53,45,49,38,40
34,20,49,35,45,55,19,25,24,45,35,45,30,20,39,59,39,55,30,30,60,59,40,50,35,35,24,40,44,15,49,20,55,35,35,30,55,44,30,15,30,24,45,35,45,50,39,35,59,29,55,65,20,65,55,34,45,55,50,30,39,30,30,59,55,35,50,14,50,50,45,40,45,40,15,20,50,50,19,39,34,45,55,40,40,45,59,65,50,45,59,25,45,25,65,55,54,60,60,50,15,55,70,25,35,44,40,35,60,15,55,25,50,14,55,55,49,35,49,14,65,25,144,35,25,45,55,20,40,60,50,50,35,40,45,35,50,20,55,40,60,59,25,60,30,35,45,70,60,70,50,50,60,50,35,40,60,30,50,35,49,44,25,45,15,60,25,40,40,30,40,25,30,60,25,49,45,50,1e+08,25,17,19,57,25,52,43,38,40,49,33,39,49,53,45,59,47,37,22,31,18,6,5,49,46,42,50,19,33,51,59,13,51,50,54,15,41,24,20,60,44,58,54,83,58,55,44,42,30,57,49,38,43,38,20,45,43,18,44,44,58,46,37,42,44,55,52,43,44,43,36,29,39,49,27,46,39,35,56,38,19,36,48,49,44,27,44,17,32,44,40,50,45,17,54,58,47,51,52,46,62,36,50,59,22,20,44,58,42,38,52,38,13,16,56,49,47,46,27,24,30,22,25,23,40,42,44,39,6,46,48,46,26,51,47,41,19,14,42,20,53,33,52,45,33,53,32,27,39,59,46,16,50,52,42,57,15,54,52,40,56,44,59,54,60,36,56,42,24,39,54,46,68,17,54,52,50,46,48,43,46
30,10,15,20,25,34,15,15,25,30,10,15,15,19,29,34,35,35,20,15,25,35,15,29,20,30,9,5,20,10,25,10,20,25,15,25,34,20,30,5,15,25,10,30,25,14,35,20,35,10,34,35,35,25,30,30,25,25,14,15,20,30,20,35,25,15,14,20,5,15,25,20,10,20,20,10,29,40,5,35,30,20,34,25,15,25,35,35,19,30,29,9,25,15,25,25,35,20,29,34,20,15,29,25,15,15,25,15,25,25,35,20,20,20,30,30,20,10,29,25,25,50,25,15,19,25,15,30,25,25,30,25,30,30,35,39,25,15,35,25,20,30,20,19,15,29,25,29,40,30,25,34,30,30,25,35,30,15,19,10,20,20,20,40,20,29,40,25,15,40,25,9,30,25,20,30,25,35,25,1e+08,9,6,32,7,19,31,11,14,23,30,22,29,30,17,27,23,17,14,13,10,2,3,24,10,18,25,9,11,30,23,15,26,33,35,16,22,17,15,28,32,28,37,28,29,28,22,26,16,29,26,33,25,8,16,29,22,35,32,33,23,30,12,18,14,28,27,31,30,31,25,13,22,35,6,21,34,23,28,9,6,21,24,29,31,7,33,12,26,20,14,30,26,29,37,23,25,30,27,19,26,26,33,26,92,15,32,28,25,23,25,8,15,9,23,26,19,27,18,19,20,14,9,7,14,18,21,8,2,30,18,10,11,30,28,13,6,37,11,14,28,30,27,31,11,27,8,6,24,24,21,9,20,32,26,28,49,22,29,27,27,24,26,20,24,22,23,20,17,29,32,22,23,29,35,21,31,27,37,22,21
38,83,34,37,8,31,59,81,85,25,70,24,62,82,23,11,45,16,60,58,16,13,59,17,79,42,61,59,8,71,41,83,8,61,42,70,31,8,41,85,62,33,22,42,8,16,45,37,17,74,14,11,9,14,13,38,41,15,38,62,18,41,69,17,42,78,38,72,16,15,41,46,19,58,76,76,17,13,67,29,38,10,14,19,59,44,13,11,52,11,9,72,9,73,10,11,9,11,24,11,5,11,15,74,42,31,12,38,16,19,9,10,11,12,15,13,11,8,14,71,13,7,17,38,13,19,11,8,64,15,10,14,10,12,11,12,10,16,9,12,18,10,10,15,45,56,13,15,10,12,14,12,13,10,8,14,15,45,18,8,11,11,16,18,5,24,9,12,14,13,7,72,10,17,11,12,19,14,17,9,1e+08,88,24,90,60,20,74,65,23,39,53,20,16,35,17,25,59,72,72,79,93,93,16,42,64,46,81,80,29,24,16,23,22,19,23,25,15,20,23,19,21,19,25,24,25,32,24,68,18,31,21,41,74,24,19,40,10,37,18,23,21,74,64,38,27,19,20,22,26,45,84,53,18,85,45,34,29,36,75,88,44,51,20,22,86,16,88,28,37,64,18,19,20,19,23,21,22,28,17,27,20,22,20,17,20,37,21,17,16,21,74,16,75,22,31,24,18,62,16,14,72,91,90,65,64,36,78,93,21,33,42,92,29,18,72,88,16,72,73,21,39,19,23,80,22,66,85,56,18,45,75,33,20,24,19,15,27,24,17,25,28,20,28,16,19,22,43,15,23,24,44,23,20,19,27,19,18,19,26,26
41,92,42,43,15,36,61,74,92,30,77,43,87,75,21,18,52,13,71,65,16,11,63,20,96,42,84,75,22,86,63,92,15,79,48,84,36,22,49,81,87,39,45,42,15,20,52,43,12,79,12,14,6,23,15,41,46,15,57,63,26,49,85,12,51,68,57,67,30,16,46,57,49,69,73,73,20,17,79,28,41,19,12,34,63,47,11,14,66,17,19,78,11,81,13,12,12,18,18,13,0,17,19,81,48,44,17,46,21,13,18,11,19,12,17,11,10,5,14,74,14,5,19,46,5,22,17,6,69,17,13,10,18,12,11,9,18,9,18,11,13,13,11,18,41,60,26,19,16,15,10,12,18,13,14,12,12,41,19,5,10,9,8,13,0,18,10,17,12,9,11,78,16,18,9,13,22,11,19,6,88,1e+08,30,99,63,21,86,73,35,48,67,26,25,57,21,32,59,81,78,81,109,115,20,70,78,55,76,86,35,27,8,25,16,23,15,23,4,13,20,23,23,18,28,23,23,32,24,75,13,27,20,51,78,23,20,45,7,34,19,21,31,87,78,70,26,21,21,25,32,55,96,67,20,86,48,37,29,47,90,144,47,63,26,25,86,21,76,28,56,78,20,21,17,18,21,26,24,26,17,21,21,16,18,10,13,34,23,16,13,24,78,8,82,24,27,28,20,59,7,13,81,96,104,73,78,55,96,109,31,48,70,89,35,22,80,144,9,84,67,25,48,21,29,86,26,74,86,62,25,48,82,46,20,24,21,11,26,27,19,31,25,18,27,25,15,24,44,4,20,26,49,25,17,23,23,21,20,19,26,21
41,28,41,40,47,51,23,18,27,54,35,53,40,26,34,56,35,53,38,35,54,54,45,47,37,42,21,38,45,20,43,28,50,42,36,41,51,45,41,15,40,46,42,42,47,50,35,40,47,21,45,58,18,56,47,41,45,53,44,32,34,41,36,47,51,28,44,23,43,46,45,44,41,47,19,31,47,50,21,41,41,49,45,55,45,49,54,58,47,53,63,22,47,22,53,42,57,47,45,42,4,49,51,22,36,44,45,41,56,33,42,24,52,24,54,56,38,20,38,23,53,16,57,41,19,45,49,26,43,55,46,43,37,47,42,37,51,15,42,40,49,55,24,50,28,44,42,51,53,55,43,43,51,46,37,36,52,28,31,20,38,44,12,52,4,45,41,45,35,45,32,22,38,51,22,49,45,47,57,32,24,30,1e+08,33,52,58,42,46,58,57,51,62,56,47,61,57,48,32,44,28,13,14,53,49,54,55,22,43,63,58,18,56,53,62,22,62,16,23,59,55,60,49,64,59,54,61,44,37,58,54,55,55,39,29,46,58,22,41,51,62,66,43,54,47,62,58,58,55,51,53,35,51,67,30,50,45,40,61,39,30,48,67,62,60,33,61,38,47,47,49,51,43,40,49,62,45,53,51,39,55,41,53,62,35,23,41,60,38,46,55,39,18,20,52,54,38,53,42,24,45,32,31,31,46,54,52,41,13,66,53,49,34,63,60,49,30,29,40,26,57,57,58,51,43,59,34,30,48,57,50,20,51,52,44,63,21,61,57,46,65,50,62,59,62,44,52,51,16,46,66,47,62,40,62,50,53,53,56,47,51
43,93,39,42,12,30,60,72,88,31,81,38,83,76,19,19,51,19,66,66,19,16,68,19,88,49,77,78,23,89,58,93,15,80,53,81,30,23,51,80,83,46,40,49,12,16,51,42,15,80,15,17,9,30,15,43,47,17,50,67,24,51,84,15,58,71,50,72,29,16,47,57,39,72,73,80,19,21,83,33,43,16,15,29,68,54,16,17,69,20,21,81,8,86,18,16,13,13,23,13,5,17,22,80,47,54,23,51,24,14,18,9,25,13,19,14,10,10,11,74,20,5,25,51,9,23,17,9,75,22,13,9,16,10,8,13,21,11,18,13,20,20,9,23,45,61,24,22,16,18,9,16,21,13,13,15,14,45,19,10,10,16,12,14,5,23,11,23,9,12,9,81,16,21,9,13,23,10,25,7,90,99,33,1e+08,61,20,84,74,35,50,77,24,29,53,26,36,68,87,81,85,101,103,18,65,78,55,86,94,38,36,9,30,19,27,19,27,10,20,23,22,27,19,35,30,27,38,25,71,17,25,21,55,79,22,19,49,10,42,25,24,26,82,78,61,35,26,20,29,32,63,91,77,25,81,55,43,28,53,88,99,57,68,24,29,84,26,79,35,53,78,23,19,18,19,24,21,31,34,15,23,24,19,18,14,20,42,27,17,19,25,79,9,84,24,25,25,23,64,14,24,87,99,98,74,78,51,86,101,26,44,65,88,38,24,80,99,16,70,66,26,50,26,30,94,29,81,81,69,28,55,84,49,22,25,28,12,37,32,21,29,23,18,29,31,21,24,51,10,21,36,50,27,18,27,25,27,23,17,29,23
51,52,50,48,40,54,61,46,62,48,64,47,65,59,25,46,60,38,54,52,43,33,66,36,66,49,57,63,48,53,65,52,48,69,61,65,54,48,47,43,65,47,52,49,40,49,60,48,43,58,38,40,11,48,47,51,56,40,57,57,41,47,61,43,55,50,57,46,54,53,56,54,55,60,51,59,36,48,52,48,51,51,38,57,66,57,33,40,64,38,45,56,36,60,46,35,40,36,42,40,4,38,46,46,52,43,31,45,52,23,39,14,41,11,42,40,27,19,38,51,37,12,52,45,17,32,38,13,58,41,34,41,28,32,39,29,42,25,39,33,46,43,14,47,46,55,35,46,37,43,41,39,39,34,30,28,42,46,37,19,27,34,19,40,4,42,19,31,25,24,29,56,32,38,21,39,32,41,52,19,60,63,52,61,1e+08,45,77,68,61,60,69,42,48,64,48,61,63,58,69,73,50,46,47,68,70,66,54,74,55,51,18,51,42,46,28,40,18,23,46,41,47,37,50,42,41,49,42,61,44,41,37,59,70,33,42,56,23,53,50,49,50,72,70,68,45,42,45,48,54,59,72,69,50,68,60,56,44,60,70,63,49,65,42,45,60,43,64,38,64,69,42,41,22,37,49,44,48,46,40,47,36,42,45,28,23,53,47,32,41,54,70,18,51,49,41,46,56,58,18,18,58,67,62,68,70,64,70,50,50,63,68,65,55,44,75,63,15,75,66,48,60,42,57,74,53,58,68,63,55,60,51,61,47,42,44,19,62,56,40,52,47,45,50,48,41,49,55,18,41,49,69,50,22,46,45,45,56,46,47,45
47,31,45,35,57,59,15,24,21,43,22,42,33,19,30,57,37,60,25,29,58,57,45,45,31,42,18,33,60,18,42,31,58,41,42,35,59,60,39,13,33,41,41,42,57,53,37,35,46,13,58,55,19,51,59,47,39,51,32,21,36,39,25,46,45,16,32,18,50,62,39,39,40,42,17,30,45,57,12,40,47,61,58,61,45,41,57,55,45,57,53,22,38,12,48,50,51,47,52,38,7,39,49,18,28,38,41,25,59,33,45,27,50,16,53,56,29,11,39,13,51,20,43,25,10,42,39,23,34,56,45,47,29,42,42,47,59,10,45,36,54,49,27,35,27,32,32,49,37,56,47,43,62,45,44,44,57,27,35,11,29,60,23,46,7,52,33,41,32,49,36,22,42,43,28,51,42,40,43,31,20,21,58,20,45,1e+08,39,43,61,52,42,55,65,52,55,65,37,25,37,27,9,10,58,44,50,55,16,35,56,46,20,61,45,51,16,51,16,35,48,54,63,50,48,51,42,47,41,34,40,38,61,51,32,32,64,48,25,40,65,41,65,34,50,47,53,42,144,62,53,54,34,42,65,22,49,43,39,58,35,21,39,55,55,56,17,61,15,42,56,50,49,43,26,50,41,43,58,40,45,40,39,45,39,33,35,40,63,37,46,59,32,20,20,44,38,45,68,28,15,30,25,19,26,43,50,57,37,9,65,58,44,24,56,61,46,21,25,42,24,60,52,42,64,35,61,24,22,41,60,49,20,53,52,41,57,27,54,59,37,61,49,39,46,57,42,44,35,16,45,57,50,40,26,51,43,55,68,61,45,41
47,64,53,47,40,53,66,59,73,46,83,55,87,70,18,43,58,29,64,65,39,13,75,34,84,48,87,78,46,71,72,64,43,88,65,79,53,46,54,59,87,40,58,48,40,44,58,47,30,72,36,31,10,41,41,47,51,37,63,59,47,54,78,30,61,69,63,61,53,40,51,67,60,74,58,68,34,44,75,42,47,44,36,51,75,57,13,31,77,29,36,73,32,72,39,36,34,29,42,34,6,35,42,61,48,42,30,48,45,16,31,18,36,11,29,22,24,12,28,63,32,9,38,48,9,28,35,12,66,31,26,31,23,23,32,17,41,13,31,25,44,36,18,38,39,64,31,42,26,37,31,34,36,26,28,22,33,39,35,12,24,23,17,29,6,42,10,30,22,14,28,73,28,33,19,35,28,28,38,11,74,86,42,84,77,39,1e+08,80,57,55,77,39,44,69,44,58,64,74,81,76,71,71,42,79,88,72,68,89,49,47,17,50,33,41,19,41,15,21,38,37,42,40,42,47,34,50,40,75,31,38,38,64,89,32,42,58,15,46,40,41,45,85,88,77,43,30,39,46,45,65,89,77,44,85,69,51,48,69,92,86,57,72,39,42,80,34,72,33,70,89,41,37,23,40,41,40,44,40,39,38,29,33,36,20,21,46,42,32,36,44,89,17,69,44,38,42,53,61,16,25,74,86,74,80,88,66,89,71,45,65,79,84,49,41,95,86,15,88,70,48,55,30,56,89,52,74,85,72,55,69,69,66,37,40,45,18,53,59,33,51,38,36,40,45,34,44,53,15,29,45,68,37,23,41,44,35,53,36,38,41
49,52,50,49,40,53,61,58,66,45,67,55,75,68,27,46,55,39,61,59,49,32,69,37,75,48,64,70,44,60,69,52,44,73,52,70,53,44,52,64,75,40,60,48,40,46,55,49,37,66,40,38,13,43,42,49,54,42,65,57,42,52,66,37,61,64,65,61,52,43,54,61,59,68,56,66,37,42,65,41,49,45,40,54,69,53,32,38,73,30,39,63,33,76,44,36,36,32,44,33,7,37,43,54,50,45,35,51,43,16,38,18,42,10,34,28,27,14,34,58,37,7,40,51,16,33,37,13,62,39,32,38,24,28,34,21,48,15,38,31,41,38,18,36,42,60,35,43,32,39,38,33,37,32,33,34,32,42,39,14,27,32,17,32,7,44,17,35,29,23,26,63,29,34,19,38,33,32,40,14,65,73,46,74,68,43,80,1e+08,59,52,75,41,47,64,54,57,67,67,75,78,65,64,45,76,76,77,72,79,58,47,15,58,34,42,24,43,15,24,40,42,49,41,49,50,41,51,38,72,39,39,42,66,77,37,42,63,20,51,48,44,49,77,76,72,49,37,43,47,45,60,75,75,52,75,76,51,45,69,80,73,53,70,41,49,76,50,71,37,65,79,41,45,19,41,44,40,49,44,38,42,36,34,39,19,24,51,49,33,41,50,77,15,66,43,39,48,49,60,20,19,67,80,65,144,76,62,81,65,49,67,76,77,58,49,85,73,13,82,66,52,52,37,52,79,54,70,75,69,54,76,66,62,44,38,53,16,61,57,34,48,45,39,47,52,39,43,58,15,38,45,70,44,19,42,45,44,49,40,42,45
43,29,71,45,66,76,28,16,31,43,36,71,50,23,25,78,43,50,41,35,70,64,54,48,50,39,37,49,83,25,66,29,85,52,46,45,76,83,31,15,50,35,77,39,66,84,43,45,46,24,60,58,15,65,58,43,47,59,64,27,48,31,33,46,62,23,64,18,83,78,47,45,70,58,13,27,48,80,28,37,43,87,60,83,54,36,64,58,66,55,51,26,38,25,60,49,55,45,54,38,6,43,52,24,30,42,34,30,63,18,42,14,53,15,49,46,31,11,46,16,48,10,49,30,14,34,43,10,38,42,40,46,23,38,43,44,70,13,42,38,78,55,14,48,28,34,36,52,37,61,46,48,56,40,38,43,69,28,41,11,31,70,18,42,6,54,19,34,28,42,31,26,38,48,18,56,34,44,49,23,23,35,58,35,61,61,57,59,1e+08,49,61,54,75,86,65,93,50,33,46,31,15,16,74,86,69,77,24,45,64,62,13,77,52,49,25,50,18,23,53,55,72,51,54,60,46,56,51,45,46,51,58,59,47,29,67,59,18,46,81,51,81,45,69,83,63,50,61,63,62,52,52,61,74,43,78,50,53,81,57,35,45,65,54,62,35,63,28,36,85,67,54,51,22,51,51,45,63,53,44,52,36,52,48,31,23,46,72,36,53,66,47,13,24,54,51,49,89,34,17,25,33,37,32,59,69,86,61,15,81,92,86,35,64,64,60,35,16,67,32,77,49,50,90,45,76,47,43,47,80,78,24,83,58,51,62,20,75,79,45,73,54,48,58,72,44,54,39,18,47,56,65,52,22,49,58,57,89,63,42,49
38,53,38,53,41,41,41,33,40,40,52,36,54,40,25,41,40,39,46,45,34,45,64,36,52,74,38,54,42,40,44,53,40,53,51,55,41,42,65,33,54,78,38,74,41,34,40,53,28,40,36,35,25,38,30,38,40,41,35,44,28,65,45,28,61,36,35,44,38,33,40,49,34,57,37,49,36,45,38,41,38,44,36,47,64,62,45,35,56,49,43,43,25,39,36,36,35,33,40,32,7,38,37,47,44,41,45,45,44,36,34,15,39,24,38,37,27,9,35,42,46,15,33,45,11,36,38,27,52,38,33,32,30,36,34,39,37,9,34,29,40,44,15,30,43,53,31,37,33,38,32,29,45,33,39,36,49,43,32,9,27,38,14,39,7,40,42,45,25,48,32,43,36,34,20,41,36,30,33,30,39,48,57,50,60,52,55,52,49,1e+08,75,44,55,49,47,50,67,55,58,56,39,42,46,46,62,47,41,54,63,47,19,51,39,43,20,49,12,18,37,43,52,46,40,44,35,45,38,53,36,35,51,62,56,32,52,59,19,42,47,36,58,59,62,44,42,38,52,53,44,60,55,75,61,46,52,47,36,54,51,48,66,73,44,43,41,49,40,35,51,60,35,36,33,46,36,38,46,38,35,38,40,39,40,34,18,42,52,33,42,45,56,19,53,41,35,36,52,55,12,34,55,46,54,52,62,50,57,39,58,47,46,41,63,45,54,48,31,52,41,48,144,38,57,54,46,50,46,61,49,52,53,54,38,38,43,23,48,41,35,50,37,40,35,39,37,41,56,12,37,55,66,36,33,43,39,50,52,49,40,38
45,55,54,56,37,49,58,38,59,43,75,62,76,53,20,55,54,32,63,60,37,33,80,41,72,61,65,70,59,59,70,55,53,75,62,74,49,59,54,50,76,58,64,61,37,53,54,56,30,60,39,37,13,45,34,45,53,42,64,59,43,54,68,30,69,47,64,48,60,42,53,64,63,71,48,63,41,47,58,38,45,54,39,65,80,63,33,37,71,38,41,57,30,67,49,35,36,32,41,35,6,45,45,45,53,56,36,49,44,26,35,19,42,15,38,38,27,12,34,55,36,11,39,49,14,32,45,16,65,40,32,41,31,28,37,28,45,11,35,34,41,44,19,37,46,61,33,45,30,42,41,34,41,32,29,29,39,46,37,12,27,27,17,36,6,41,23,36,27,29,27,57,33,37,18,42,32,29,39,22,53,67,51,77,69,42,77,75,61,75,1e+08,41,51,75,48,65,67,63,70,75,57,57,45,79,72,61,58,70,65,47,13,55,36,43,25,42,13,25,41,37,46,38,48,42,34,51,37,71,35,40,45,69,74,28,42,60,21,51,43,45,52,74,72,75,47,41,42,50,48,69,75,144,51,68,70,43,43,70,70,67,63,73,41,47,61,44,54,35,75,76,37,39,27,38,45,36,47,46,32,41,34,36,41,29,25,51,46,34,37,46,74,13,57,46,40,42,51,63,18,22,63,74,64,75,72,72,79,57,52,75,79,56,65,42,72,67,19,68,56,48,75,41,67,70,53,64,68,66,49,70,57,73,41,37,46,18,64,54,37,54,47,41,44,47,42,46,64,13,39,50,81,46,27,43,49,43,51,44,43,42
47,26,46,34,49,51,18,19,22,48,25,44,32,19,40,54,35,49,24,36,47,51,42,53,37,32,17,31,51,14,44,26,55,35,36,42,51,51,40,16,32,35,42,32,49,50,35,34,47,23,49,50,13,47,54,47,43,47,39,23,35,40,29,47,44,22,39,18,48,45,43,34,43,40,17,27,53,48,20,35,47,54,49,44,42,35,51,50,39,50,54,21,41,14,45,45,51,46,46,32,11,39,45,22,33,38,42,31,57,28,48,27,49,25,52,50,32,9,44,18,42,12,49,31,12,41,39,18,25,43,45,38,30,47,42,36,46,13,48,35,47,41,27,37,22,28,39,45,42,47,38,44,47,45,40,41,49,22,35,9,32,46,28,45,11,46,33,42,31,37,36,21,39,52,19,46,41,47,49,29,20,26,62,24,42,55,39,41,54,44,41,1e+08,54,50,54,52,45,28,35,26,13,12,55,44,47,50,17,39,56,54,17,48,50,59,21,50,19,38,58,65,59,48,57,52,49,51,46,34,55,49,49,50,31,34,50,51,27,43,50,51,59,33,47,45,61,48,55,58,51,49,34,41,62,26,52,40,39,52,37,26,42,52,144,55,18,55,21,45,53,47,51,49,32,48,51,53,58,47,42,46,44,50,48,32,38,43,59,34,46,50,31,17,24,47,49,46,56,33,17,37,28,23,23,41,47,50,39,13,59,53,44,29,56,57,43,26,19,45,22,54,44,48,50,39,52,33,26,52,51,52,24,50,52,46,59,19,49,51,41,65,55,48,55,51,40,47,46,19,52,53,44,44,32,59,47,53,56,51,45,49
38,28,56,40,59,63,18,18,23,38,24,55,47,19,25,63,35,63,31,30,82,76,48,57,36,49,22,35,72,18,47,28,69,46,43,38,63,72,39,11,47,43,49,49,59,62,35,40,57,26,69,63,25,69,57,38,48,57,43,27,38,39,34,57,50,22,43,25,60,59,48,42,41,51,21,29,57,64,17,40,38,74,69,66,48,48,76,63,47,59,56,19,46,19,64,48,53,55,54,48,10,50,55,19,28,43,48,33,70,34,50,23,49,14,61,47,43,18,44,19,56,21,53,33,20,40,50,16,30,66,52,49,37,44,41,47,69,19,50,42,68,64,23,48,29,36,43,55,48,67,49,46,66,52,43,45,79,29,38,18,43,65,20,48,10,54,31,48,29,63,30,19,37,45,25,64,40,53,53,30,16,25,56,29,48,65,44,47,75,55,51,54,1e+08,65,75,79,47,30,38,27,11,9,75,61,47,64,17,44,66,67,21,77,55,54,23,57,30,25,61,51,74,64,55,59,48,60,51,37,53,58,72,56,41,24,68,54,24,46,72,64,71,37,47,59,66,53,65,70,49,54,38,51,74,29,58,46,39,66,40,25,49,66,54,66,23,75,22,34,64,51,50,47,27,64,64,48,66,50,46,54,38,55,54,31,25,46,74,52,45,69,41,21,19,61,58,49,75,31,22,32,30,29,28,47,47,66,49,11,71,69,61,30,66,74,47,25,30,49,19,82,55,53,74,44,68,37,29,39,75,58,19,63,49,51,76,33,67,62,49,75,53,54,61,72,42,61,45,30,52,72,50,60,27,54,60,64,75,60,50,48
48,34,71,44,66,92,49,20,40,52,58,108,77,37,20,83,56,47,48,42,65,49,69,45,74,41,60,63,103,47,78,34,105,63,53,59,92,103,35,30,77,38,116,41,66,95,56,44,43,40,58,54,9,55,57,48,48,51,80,40,48,35,58,43,73,26,80,22,117,81,48,57,118,75,17,33,45,75,48,38,48,101,58,104,69,48,49,54,77,53,50,37,34,43,55,40,50,41,54,34,2,39,49,27,35,41,27,33,66,11,38,11,49,8,42,45,27,5,35,30,42,6,45,33,5,32,39,11,46,41,34,43,20,39,38,35,68,11,38,33,75,48,11,40,30,39,31,49,32,61,43,43,49,34,35,31,60,30,38,5,27,63,15,36,2,54,17,27,23,30,27,37,34,40,15,52,32,44,45,17,35,57,47,53,64,52,69,64,86,49,75,50,65,1e+08,60,112,57,38,63,42,31,33,77,112,72,78,37,55,63,53,8,71,40,41,14,45,5,19,47,47,55,42,47,46,38,46,41,51,37,41,57,67,63,18,57,52,13,43,72,38,73,59,72,122,48,36,52,63,51,57,65,75,66,68,76,47,52,77,69,57,48,73,50,58,43,53,38,27,120,80,47,43,13,42,38,40,59,42,37,41,29,40,40,22,19,43,55,31,43,57,63,8,35,45,41,40,76,42,9,12,38,55,38,64,72,119,90,31,73,119,112,46,63,55,66,57,11,91,48,63,49,36,86,55,69,55,68,53,73,76,35,83,48,41,53,11,65,71,29,75,50,40,49,65,39,45,41,5,45,50,63,43,13,41,46,48,76,49,41,40
37,25,51,37,57,58,13,15,24,47,26,56,38,20,24,58,35,63,36,23,76,65,45,51,39,42,22,34,59,15,58,25,59,43,43,36,58,59,34,13,38,32,48,42,57,54,35,37,58,15,58,89,28,70,50,37,51,60,55,18,40,34,28,58,53,21,55,19,51,54,51,39,45,47,17,29,51,59,18,35,37,61,58,55,45,35,65,89,53,52,53,17,48,17,65,49,59,46,60,48,15,57,49,18,24,38,47,26,60,25,46,19,61,16,64,62,40,30,45,10,61,17,59,26,23,40,57,17,28,57,62,51,32,42,42,37,77,18,46,40,70,62,19,66,27,26,39,49,63,82,51,47,62,62,42,48,64,27,38,30,40,56,18,50,15,60,32,47,33,50,36,17,41,49,26,57,40,55,59,27,17,21,61,26,48,55,44,54,65,47,48,54,75,60,1e+08,70,47,27,34,26,4,7,78,59,56,65,17,39,55,62,18,80,66,59,27,51,25,29,72,54,68,71,66,73,62,62,45,37,74,64,68,62,35,33,61,54,29,41,73,64,67,41,56,57,63,72,55,61,49,52,33,48,71,29,61,45,39,74,45,21,47,55,54,69,23,67,20,36,61,47,58,49,28,71,64,46,69,61,48,68,44,66,73,34,29,41,68,46,46,75,35,18,19,56,64,46,69,26,37,40,27,24,25,54,56,63,50,4,67,68,59,29,55,73,50,21,26,50,20,81,47,72,67,39,73,37,29,40,86,61,19,65,58,45,79,26,72,67,51,68,55,73,62,91,54,56,44,25,58,72,53,64,28,59,65,72,69,56,53,52
